PRODUCT,Price_Bucket,Age_Bucket,City_Bucket,Policy_id,Cover_Taken,ZD_Cover,Geo_Ext_Cover,Bi_Fuel_Kit_Cover,Vol_Ded_Cover,Engine_Protect_Cover,Tyre_Protect_Cover,Add_Deductable_Cover,RSA,PA,Val_Elec_Accessories,Val_Non_Elec_Accessories,Consumable_Cover,RTI_Cover,Anti_Theft_Cover,LOPB_Cover,Garage_Cash,KP_Cover,Recommended_Count,Telematics_Count,train_inst,Recommended_Covers,Telematics_Covers
4wPKG,Fifth,0to3,State,56,53,0.785714286,0,0.017857143,0,0.321428571,0.089285714,0,0.482142857,0.142857143,0,0.017857143,0.5,0.178571429,0.482142857,0.196428571,0,0.357142857,3,4,56,"['ZD_Cover', 'RSA', 'Consumable_Cover']","['ZD_Cover', 'RSA', 'Consumable_Cover', 'PA']"
4wPKG,Fifth,0to3,Tier 1,18437,15490,0.681076097,0.000542388,0.023051473,0.12675598,0.295763953,0.048380973,0,0.531973748,0.338612573,0.017247925,0.01789879,0.38373922,0.120247329,0.376633943,0.180289635,0.008515485,0.219775452,3,4,18437,"['ZD_Cover', 'RSA', 'Consumable_Cover']","['ZD_Cover', 'RSA', 'Consumable_Cover', 'Anti_Theft_Cover']"
4wPKG,Fifth,0to3,Tier 2,20526,19238,0.856913183,0.007551398,0.004823151,0.055344441,0.307366267,0.043116048,0,0.445045308,0.369141577,0.003848777,0.011059144,0.488940856,0.092516808,0.34580532,0.149809997,0.001315405,0.215628958,3,4,20526,"['ZD_Cover', 'Consumable_Cover', 'RSA']","['ZD_Cover', 'Consumable_Cover', 'RSA', 'PA']"
4wPKG,Fifth,0to3,Tier 3,4893,4577,0.866135295,0.018802371,0.004904966,0.047619048,0.248313918,0.026772941,0,0.389536072,0.490087881,0.003883098,0.006335581,0.409973431,0.090741876,0.232985898,0.097690578,0.001226242,0.155937053,3,4,4893,"['ZD_Cover', 'PA', 'Consumable_Cover']","['ZD_Cover', 'PA', 'Consumable_Cover', 'RSA']"
4wPKG,Fifth,0to3,Tier 4,10051,9306,0.85852154,0.009750274,0.003382748,0.049746294,0.258282758,0.032235598,0,0.391304348,0.374191623,0.003283255,0.010446722,0.457367426,0.081384937,0.28643916,0.117600239,0.001492389,0.180579047,3,4,10051,"['ZD_Cover', 'Consumable_Cover', 'RSA']","['ZD_Cover', 'Consumable_Cover', 'RSA', 'PA']"
4wPKG,Fifth,11to20,State,7,5,0,0,0,0,0,0,0,0.285714286,0.285714286,0,0,0,0,0.142857143,0,0,0,1,2,7,['Anti_Theft_Cover'],"['Anti_Theft_Cover', 'PA']"
4wPKG,Fifth,11to20,Tier 1,2683,1355,0.000372717,0,0.014908684,0.005963474,0.000372717,0,0,0.156168468,0.214685054,0.006708908,0.001863586,0.000372717,0.000372717,0.269847186,0.000372717,0.000745434,0.000372717,1,2,2683,['Anti_Theft_Cover'],"['Anti_Theft_Cover', 'PA']"
4wPKG,Fifth,11to20,Tier 2,1054,632,0.003795066,0,0.015180266,0.000948767,0,0,0,0.165085389,0.315939279,0.0028463,0.000948767,0.001897533,0,0.30170778,0.001897533,0,0.0028463,1,2,1054,['PA'],"['PA', 'Anti_Theft_Cover']"
4wPKG,Fifth,11to20,Tier 3,224,162,0.004464286,0,0.004464286,0,0,0,0,0.0625,0.504464286,0,0,0,0,0.241071429,0,0,0,1,2,224,['PA'],"['PA', 'Anti_Theft_Cover']"
4wPKG,Fifth,11to20,Tier 4,450,278,0.002222222,0.002222222,0.015555556,0.008888889,0,0,0,0.111111111,0.382222222,0.013333333,0.008888889,0.002222222,0,0.255555556,0.004444444,0,0.004444444,1,2,450,['PA'],"['PA', 'Anti_Theft_Cover']"
4wPKG,Fifth,4to7,State,25,22,0.24,0,0,0,0.04,0,0,0.32,0.24,0.08,0,0.2,0.04,0.56,0.04,0,0.08,2,3,25,"['RSA', 'Anti_Theft_Cover']","['RSA', 'Anti_Theft_Cover', 'PA']"
4wPKG,Fifth,4to7,Tier 1,12449,9927,0.307173267,8.03E-05,0.009478673,0.061290063,0.107799823,0.006908185,0,0.488794281,0.279781509,0.00353442,0.003132782,0.177202988,0.027150775,0.412000964,0.085227729,0.000803277,0.100329344,2,3,12449,"['RSA', 'Anti_Theft_Cover']","['RSA', 'Anti_Theft_Cover', 'ZD_Cover']"
4wPKG,Fifth,4to7,Tier 2,11010,9125,0.438147139,0.004268847,0.004359673,0.028882834,0.119436876,0.007992734,0,0.427792916,0.339237057,0.004087193,0.003996367,0.282198002,0.019981835,0.379836512,0.09791099,0.000817439,0.125158946,2,3,11010,"['ZD_Cover', 'RSA']","['ZD_Cover', 'RSA', 'Anti_Theft_Cover']"
4wPKG,Fifth,4to7,Tier 3,2243,1876,0.411502452,0.011591618,0.00312082,0.024966563,0.095407936,0.00312082,0,0.356665181,0.536781097,0.004458315,0.005349978,0.238074008,0.024966563,0.267498885,0.060633081,0.001337494,0.086491306,2,3,2243,"['PA', 'ZD_Cover']","['PA', 'ZD_Cover', 'RSA']"
4wPKG,Fifth,4to7,Tier 4,4335,3633,0.433448674,0.002998847,0.006920415,0.023529412,0.121568627,0.005305652,0,0.388004614,0.424682814,0.002076125,0.003690888,0.264359862,0.029527105,0.329181084,0.080507497,0.000922722,0.105651672,2,3,4335,"['ZD_Cover', 'PA']","['ZD_Cover', 'PA', 'RSA']"
4wPKG,Fifth,8to10,State,9,6,0,0,0,0,0,0,0,0.555555556,0.222222222,0,0,0,0,0.222222222,0,0,0,1,2,9,['RSA'],"['RSA', 'Anti_Theft_Cover']"
4wPKG,Fifth,8to10,Tier 1,6047,4162,0.012237473,0.000661485,0.012072102,0.003638168,0.000165371,0,0,0.390441541,0.255829337,0.004299653,0.003307425,0.011741359,0,0.336530511,0.013229701,0.000165371,0.015214156,1,2,6047,['RSA'],"['RSA', 'Anti_Theft_Cover']"
4wPKG,Fifth,8to10,Tier 2,4240,2928,0.026179245,0.000943396,0.007075472,0.003773585,0.000707547,0,0,0.329245283,0.323584906,0.001650943,0.001179245,0.024292453,0,0.316509434,0.015566038,0.000235849,0.019103774,1,2,4240,['RSA'],"['RSA', 'PA']"
4wPKG,Fifth,8to10,Tier 3,860,648,0.010465116,0.002325581,0.003488372,0.008139535,0,0,0,0.303488372,0.526744186,0.004651163,0.003488372,0.008139535,0,0.227906977,0.008139535,0,0.008139535,1,2,860,['PA'],"['PA', 'RSA']"
4wPKG,Fifth,8to10,Tier 4,1485,1055,0.016161616,0.003367003,0.010774411,0.002693603,0.002020202,0,0,0.2996633,0.4,0.008754209,0.003367003,0.014141414,0,0.277441077,0.012121212,0,0.020875421,1,2,1485,['PA'],"['PA', 'RSA']"
4wPKG,Fifth,>20,Tier 1,5,3,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,1,2,5,['ZD_Cover'],"['ZD_Cover', 'RSA']"
4wPKG,Fifth,>20,Tier 2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,['ZD_Cover'],"['ZD_Cover', 'RSA']"
4wPKG,Fifth,>20,Tier 4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,['ZD_Cover'],"['ZD_Cover', 'RSA']"
4wPKG,First,0to3,State,9,8,0.555555556,0,0,0,0,0,0,0.222222222,0,0.111111111,0.111111111,0,0,0.777777778,0,0,0,2,3,9,"['ZD_Cover', 'PA']","['ZD_Cover', 'PA', 'RSA']"
4wPKG,First,0to3,Tier 1,3429,1628,0.239428405,0.004957714,0.147564888,0.020997375,0.112860892,0.009040537,0,0.282589676,0.197142024,0.06911636,0.067658209,0.133858268,0.047535725,0.151939341,0.029746282,0.007874016,0.032079323,2,3,3429,"['RSA', 'ZD_Cover']","['RSA', 'ZD_Cover', 'PA']"
4wPKG,First,0to3,Tier 2,2310,1554,0.388311688,0.004761905,0.154112554,0.005194805,0.109090909,0.009090909,0,0.143722944,0.30952381,0.002164502,0.001298701,0.09004329,0.04025974,0.122077922,0.037229437,0.001298701,0.041558442,2,3,2310,"['ZD_Cover', 'PA']","['ZD_Cover', 'PA', 'Bi_Fuel_Kit_Cover']"
4wPKG,First,0to3,Tier 3,1038,655,0.374759152,0,0.142581888,0.011560694,0.095375723,0.002890173,0,0.091522158,0.308285164,0.006743738,0.00867052,0.057803468,0.044315992,0.088631985,0.012524085,0,0.018304432,1,2,1038,['ZD_Cover'],"['ZD_Cover', 'PA']"
4wPKG,First,0to3,Tier 4,1916,1275,0.352296451,0.002609603,0.150835073,0.008350731,0.065762004,0.001565762,0,0.074634656,0.372651357,0.003653445,0.004697286,0.064196242,0.038100209,0.183716075,0.012526096,0.000521921,0.016179541,1,2,1916,['PA'],"['PA', 'ZD_Cover']"
4wPKG,First,11to20,State,53,31,0,0,0.037735849,0,0,0,0,0.094339623,0.037735849,0,0,0,0,0.509433962,0,0,0,1,2,53,['Anti_Theft_Cover'],"['Anti_Theft_Cover', 'RSA']"
4wPKG,First,11to20,Tier 1,6801,2577,0,0,0.050727834,0.004117042,0.000294074,0,0,0.136450522,0.140420526,0.014556683,0.002058521,0,0,0.149389796,0.000147037,0,0.000441112,1,2,6801,['Anti_Theft_Cover'],"['Anti_Theft_Cover', 'PA']"
4wPKG,First,11to20,Tier 2,6356,2557,0,0,0.059786029,0.00283197,0,0,0,0.114380113,0.201384519,0.012271869,0.003146633,0,0,0.109817495,0,0,0.000157332,1,2,6356,['PA'],"['PA', 'RSA']"
4wPKG,First,11to20,Tier 3,2146,869,0,0,0.067101584,0.002795899,0,0,0,0.082945014,0.253960857,0.008387698,0.002329916,0.000465983,0,0.0722274,0,0,0,1,2,2146,['PA'],"['PA', 'RSA']"
4wPKG,First,11to20,Tier 4,3432,1488,0.000874126,0,0.076048951,0.001748252,0,0,0,0.089452214,0.26486014,0.011655012,0.004079254,0,0,0.125291375,0,0,0,1,2,3432,['PA'],"['PA', 'Anti_Theft_Cover']"
4wPKG,First,4to7,State,30,22,0,0,0,0.033333333,0.066666667,0,0,0.433333333,0.133333333,0.033333333,0.033333333,0,0.066666667,0.5,0,0,0,2,3,30,"['RSA', 'Anti_Theft_Cover']","['RSA', 'Anti_Theft_Cover', 'PA']"
4wPKG,First,4to7,Tier 1,2818,1868,0.0443577,0.000354862,0.104329312,0.022356281,0.063520227,0.001419446,0,0.430092264,0.187366927,0.007097232,0.005322924,0.016678495,0.047196593,0.232789212,0.015613911,0.000709723,0.016678495,2,3,2818,"['RSA', 'Anti_Theft_Cover']","['RSA', 'Anti_Theft_Cover', 'PA']"
4wPKG,First,4to7,Tier 2,3459,2168,0.071697022,0.005492917,0.151199769,0.011853137,0.045967042,0.004625614,0,0.248048569,0.310783463,0.003469211,0.004047413,0.029488291,0.028331888,0.147730558,0.026886383,0,0.027175484,1,2,3459,['PA'],"['PA', 'RSA']"
4wPKG,First,4to7,Tier 3,1884,1057,0.050424628,0,0.151273885,0.005307856,0.025477707,0.001061571,0,0.170382166,0.311571125,0.002123142,0.009023355,0.007430998,0.021231423,0.08970276,0.003715499,0,0.004246285,1,2,1884,['PA'],"['PA', 'RSA']"
4wPKG,First,4to7,Tier 4,3206,2002,0.042108546,0.004990643,0.191515908,0.012164691,0.028696195,0.002495321,0,0.165315034,0.381784155,0.004054897,0.004054897,0.012476606,0.022457891,0.160324392,0.007485964,0,0.00966937,1,2,3206,['PA'],"['PA', 'Bi_Fuel_Kit_Cover']"
4wPKG,First,8to10,State,28,20,0,0,0.035714286,0,0,0,0,0.464285714,0.178571429,0,0,0,0,0.5,0,0,0,1,2,28,['RSA'],"['RSA', 'Anti_Theft_Cover']"
4wPKG,First,8to10,Tier 1,2556,1565,0.000391236,0,0.095070423,0.005086072,0,0,0,0.403364632,0.153364632,0.006259781,0.002347418,0.000391236,0,0.212441315,0.001956182,0,0.003521127,1,2,2556,['RSA'],"['RSA', 'Anti_Theft_Cover']"
4wPKG,First,8to10,Tier 2,3291,1904,0.00303859,0.001519295,0.123062899,0.003950167,0.000303859,0,0,0.289881495,0.247341234,0.00303859,0.00303859,0.00303859,0,0.146156184,0.003646308,0,0.004254026,1,2,3291,['RSA'],"['RSA', 'PA']"
4wPKG,First,8to10,Tier 3,1533,857,0.001304631,0,0.116112198,0.002609263,0,0,0,0.247227658,0.283757339,0.005870841,0.005870841,0,0,0.091324201,0,0,0.001304631,1,2,1533,['PA'],"['PA', 'RSA']"
4wPKG,First,8to10,Tier 4,2438,1457,0.000410172,0.001230517,0.157916325,0.004511895,0.000410172,0,0,0.213289582,0.326907301,0.00369155,0.002050861,0,0,0.161197703,0.002050861,0,0.003281378,1,2,2438,['PA'],"['PA', 'RSA']"
4wPKG,First,>20,Tier 1,176,44,0,0,0.034090909,0,0,0,0,0,0.198863636,0,0,0,0,0.039772727,0,0,0,1,2,176,['PA'],"['PA', 'Anti_Theft_Cover']"
4wPKG,First,>20,Tier 2,149,46,0,0,0.013422819,0,0,0,0,0.006711409,0.22147651,0.053691275,0,0,0,0.040268456,0,0,0,1,2,149,['PA'],"['PA', 'Val_Elec_Accessories']"
4wPKG,First,>20,Tier 3,47,17,0,0,0.085106383,0,0,0,0,0,0.276595745,0,0,0,0,0.106382979,0,0,0,1,2,47,['PA'],"['PA', 'Anti_Theft_Cover']"
4wPKG,First,>20,Tier 4,85,18,0,0,0.047058824,0,0,0,0,0,0.152941176,0,0,0,0,0.035294118,0,0,0,1,2,85,['PA'],"['PA', 'Anti_Theft_Cover']"
4wPKG,Fourth,0to3,State,213,200,0.671361502,0,0.089201878,0.046948357,0.14084507,0,0,0.394366197,0.159624413,0,0.004694836,0.338028169,0.028169014,0.558685446,0.042253521,0,0.117370892,3,4,213,"['ZD_Cover', 'Anti_Theft_Cover', 'RSA']","['ZD_Cover', 'Anti_Theft_Cover', 'RSA', 'Consumable_Cover']"
4wPKG,Fourth,0to3,Tier 1,57716,52285,0.680348604,0.000398503,0.02162312,0.210808095,0.22489431,0.018036593,0,0.561612031,0.295100146,0.006895835,0.006272091,0.277635318,0.08086146,0.491544806,0.064055028,0.001680643,0.093873449,3,4,57716,"['ZD_Cover', 'RSA', 'Anti_Theft_Cover']","['ZD_Cover', 'RSA', 'Anti_Theft_Cover', 'PA']"
4wPKG,Fourth,0to3,Tier 2,67253,62566,0.802492082,0.006036905,0.009858296,0.106077052,0.240361025,0.01708474,0,0.435251959,0.367953846,0.003568614,0.007999643,0.369648938,0.058822655,0.370213968,0.06639109,0.001412576,0.110790597,3,4,67253,"['ZD_Cover', 'RSA', 'Anti_Theft_Cover']","['ZD_Cover', 'RSA', 'Anti_Theft_Cover', 'Consumable_Cover']"
4wPKG,Fourth,0to3,Tier 3,17841,16023,0.77658203,0.033069895,0.007847094,0.089905274,0.182164677,0.011658539,0,0.337817387,0.413093436,0.003699344,0.004932459,0.259963007,0.059301609,0.245333782,0.036713189,0.00168152,0.070007287,3,4,17841,"['ZD_Cover', 'PA', 'RSA']","['ZD_Cover', 'PA', 'RSA', 'Consumable_Cover']"
4wPKG,Fourth,0to3,Tier 4,33976,31546,0.805921827,0.009595008,0.008182246,0.081704733,0.216505769,0.013538969,0,0.367494702,0.38229927,0.003531905,0.006357429,0.356957853,0.057069696,0.317341653,0.054067577,0.001000706,0.093624912,3,4,33976,"['ZD_Cover', 'PA', 'RSA']","['ZD_Cover', 'PA', 'RSA', 'Consumable_Cover']"
4wPKG,Fourth,11to20,State,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,1,2,6,['Anti_Theft_Cover'],"['Anti_Theft_Cover', 'PA']"
4wPKG,Fourth,11to20,Tier 1,5659,3076,0.000530129,0.001060258,0.027036579,0.004947871,0,0,0,0.18501502,0.205513342,0.007421806,0.002650645,0,0,0.294928433,0.000706839,0.00017671,0.000530129,1,2,5659,['Anti_Theft_Cover'],"['Anti_Theft_Cover', 'PA']"
4wPKG,Fourth,11to20,Tier 2,2418,1377,0.002067825,0.00248139,0.022746071,0.002067825,0.00082713,0,0,0.128618693,0.315550041,0.006617039,0.00248139,0.00082713,0.000413565,0.236145575,0.00082713,0,0.000413565,1,2,2418,['PA'],"['PA', 'Anti_Theft_Cover']"
4wPKG,Fourth,11to20,Tier 3,577,371,0.005199307,0.001733102,0.022530329,0.003466205,0,0,0,0.13864818,0.410745234,0.003466205,0,0,0,0.239168111,0,0,0,1,2,577,['PA'],"['PA', 'Anti_Theft_Cover']"
4wPKG,Fourth,11to20,Tier 4,1092,669,0.003663004,0.001831502,0.024725275,0.001831502,0.000915751,0,0,0.152014652,0.354395604,0.003663004,0.000915751,0.002747253,0.001831502,0.260989011,0,0,0,1,2,1092,['PA'],"['PA', 'Anti_Theft_Cover']"
4wPKG,Fourth,4to7,State,146,123,0.157534247,0,0.034246575,0.04109589,0.089041096,0,0,0.45890411,0.198630137,0,0,0.075342466,0.068493151,0.582191781,0.020547945,0,0.020547945,2,3,146,"['Anti_Theft_Cover', 'RSA']","['Anti_Theft_Cover', 'RSA', 'PA']"
4wPKG,Fourth,4to7,Tier 1,52265,41803,0.223170382,0.000172199,0.016779872,0.076800918,0.088931407,0.000554865,0,0.496776045,0.234860806,0.006409643,0.003884052,0.104180618,0.033100545,0.468458816,0.0273797,0.000248732,0.034688606,2,3,52265,"['RSA', 'Anti_Theft_Cover']","['RSA', 'Anti_Theft_Cover', 'PA']"
4wPKG,Fourth,4to7,Tier 2,48677,38721,0.306612979,0.004745568,0.009162438,0.054461039,0.096657559,0.001150441,0,0.406002835,0.334511165,0.004047086,0.00332806,0.159438749,0.023871644,0.389362533,0.028350145,0.000328697,0.042566304,2,3,48677,"['RSA', 'Anti_Theft_Cover']","['RSA', 'Anti_Theft_Cover', 'PA']"
4wPKG,Fourth,4to7,Tier 3,10816,8317,0.27745932,0.018768491,0.008136095,0.051775148,0.072300296,0.001756657,0,0.332932692,0.42714497,0.004530325,0.00379068,0.110576923,0.02681213,0.261464497,0.018398669,0.000462278,0.028661243,2,3,10816,"['PA', 'RSA']","['PA', 'RSA', 'ZD_Cover']"
4wPKG,Fourth,4to7,Tier 4,21164,16662,0.311519562,0.005906256,0.009355509,0.046210546,0.087601588,0.001039501,0,0.356312606,0.375968626,0.003591004,0.003732754,0.157815158,0.027735778,0.336089586,0.023152523,0.000519751,0.033689284,2,3,21164,"['PA', 'RSA']","['PA', 'RSA', 'Anti_Theft_Cover']"
4wPKG,Fourth,8to10,State,17,12,0.058823529,0,0,0,0,0,0,0.529411765,0.176470588,0,0,0.058823529,0,0.294117647,0,0,0,1,2,17,['RSA'],"['RSA', 'Anti_Theft_Cover']"
4wPKG,Fourth,8to10,Tier 1,12312,8724,0.009502924,0.000487329,0.014701105,0.005847953,0.000324886,0,0,0.431448993,0.220435348,0.004710851,0.002842755,0.008934373,0,0.350146199,0.008447044,0,0.00982781,1,2,12312,['RSA'],"['RSA', 'Anti_Theft_Cover']"
4wPKG,Fourth,8to10,Tier 2,8796,6090,0.018303774,0.00466121,0.011482492,0.004206457,0.000682128,0,0,0.34049568,0.318781264,0.006480218,0.00466121,0.016484766,0.000341064,0.299113233,0.010572988,0.000227376,0.010800364,1,2,8796,['RSA'],"['RSA', 'PA']"
4wPKG,Fourth,8to10,Tier 3,2011,1398,0.006464446,0.009945301,0.008950771,0.007458976,0.000497265,0,0,0.266534063,0.457483839,0.00497265,0.001491795,0.00497265,0,0.198906017,0.008950771,0.000497265,0.012431626,1,2,2011,['PA'],"['PA', 'RSA']"
4wPKG,Fourth,8to10,Tier 4,3677,2508,0.008974708,0.002175687,0.00652706,0.00326353,0.000271961,0,0,0.308131629,0.36034811,0.005711178,0.003807452,0.008430786,0,0.261626326,0.005167256,0.000543922,0.008974708,1,2,3677,['PA'],"['PA', 'RSA']"
4wPKG,Fourth,>20,Tier 1,5,3,0.2,0,0,0.2,0,0,0,0.2,0.4,0,0,0,0,0.2,0,0,0,1,2,5,['ZD_Cover'],"['ZD_Cover', 'RSA']"
4wPKG,Fourth,>20,Tier 2,7,7,0.428571429,0,0,0,0,0,0,0.571428571,0.714285714,0,0,0.142857143,0,0.571428571,0,0,0.142857143,2,3,7,"['ZD_Cover', 'RSA']","['ZD_Cover', 'RSA', 'Anti_Theft_Cover']"
4wPKG,Fourth,>20,Tier 3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,['ZD_Cover'],"['ZD_Cover', 'RSA']"
4wPKG,Fourth,>20,Tier 4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,['ZD_Cover'],"['ZD_Cover', 'RSA']"
4wPKG,Second,0to3,State,328,295,0.548780488,0,0.112804878,0.030487805,0.109756098,0.00304878,0,0.381097561,0.155487805,0.00304878,0.00304878,0.103658537,0.073170732,0.664634146,0.018292683,0,0.036585366,3,4,328,"['Anti_Theft_Cover', 'ZD_Cover', 'RSA']","['Anti_Theft_Cover', 'ZD_Cover', 'RSA', 'PA']"
4wPKG,Second,0to3,Tier 1,69363,56793,0.517768839,0.002868965,0.121102028,0.076856537,0.161512622,0.010899183,0,0.41770108,0.208800081,0.016118103,0.012946384,0.144673673,0.07400199,0.466257226,0.019765581,0.002176953,0.043856235,3,4,69363,"['ZD_Cover', 'Anti_Theft_Cover', 'RSA']","['ZD_Cover', 'Anti_Theft_Cover', 'RSA', 'PA']"
4wPKG,Second,0to3,Tier 2,66252,57549,0.651225623,0.002173519,0.087136992,0.032542414,0.182892592,0.005630019,0,0.288429029,0.342948137,0.004075349,0.003562157,0.199360019,0.061733985,0.361951337,0.016724023,0.000664131,0.03773471,2,3,66252,"['ZD_Cover', 'Anti_Theft_Cover']","['ZD_Cover', 'Anti_Theft_Cover', 'PA']"
4wPKG,Second,0to3,Tier 3,20244,16785,0.621369295,0.014226437,0.088520055,0.02855167,0.148933017,0.004001186,0,0.238885596,0.360156096,0.00409998,0.004692748,0.143005335,0.066488836,0.263979451,0.01323849,0.000691563,0.028008299,2,3,20244,"['ZD_Cover', 'PA']","['ZD_Cover', 'PA', 'Anti_Theft_Cover']"
4wPKG,Second,0to3,Tier 4,46715,40107,0.655999144,0.002996896,0.116729102,0.023718292,0.161168789,0.004024403,0,0.210874451,0.385893182,0.003853152,0.00321096,0.198137643,0.055442577,0.329787006,0.016397303,0.000663598,0.030932249,2,3,46715,"['ZD_Cover', 'PA']","['ZD_Cover', 'PA', 'Anti_Theft_Cover']"
4wPKG,Second,11to20,State,280,148,0,0,0.039285714,0.007142857,0,0,0,0.225,0.175,0.021428571,0.003571429,0,0,0.314285714,0,0,0,1,2,280,['Anti_Theft_Cover'],"['Anti_Theft_Cover', 'RSA']"
4wPKG,Second,11to20,Tier 1,60591,30849,0.000165041,1.65E-05,0.056625571,0.004852206,0.000313578,1.65E-05,0,0.222887888,0.133765741,0.017395323,0.005528874,6.60E-05,4.95E-05,0.272829298,8.25E-05,4.95E-05,0.000132033,1,2,60591,['Anti_Theft_Cover'],"['Anti_Theft_Cover', 'RSA']"
4wPKG,Second,11to20,Tier 2,32111,16976,0.000342562,0.000653982,0.071844539,0.003519043,0.00031142,3.11E-05,0,0.187692691,0.200990315,0.018872038,0.005636698,3.11E-05,3.11E-05,0.229485223,0.000249136,3.11E-05,0.000591698,1,2,32111,['Anti_Theft_Cover'],"['Anti_Theft_Cover', 'PA']"
4wPKG,Second,11to20,Tier 3,7112,3880,0.00056243,0.001124859,0.069038245,0.004780652,0.000140607,0.000140607,0,0.13428009,0.318335208,0.011670416,0.005764904,0,0,0.172665917,0,0,0.000703037,1,2,7112,['PA'],"['PA', 'Anti_Theft_Cover']"
4wPKG,Second,11to20,Tier 4,12983,7033,0.000385119,0.000385119,0.084957252,0.005930833,0.000539167,0,0,0.145497959,0.264807826,0.016945236,0.006315952,0.000231071,0.000385119,0.214665332,0.000154048,0.000154048,0.00061619,1,2,12983,['PA'],"['PA', 'Anti_Theft_Cover']"
4wPKG,Second,4to7,State,582,483,0.065292096,0,0.079037801,0.010309278,0.0395189,0,0,0.536082474,0.144329897,0.012027491,0.015463918,0.017182131,0.032646048,0.5395189,0.010309278,0,0.010309278,2,3,582,"['Anti_Theft_Cover', 'RSA']","['Anti_Theft_Cover', 'RSA', 'PA']"
4wPKG,Second,4to7,Tier 1,130343,103878,0.061453243,0.000107409,0.090507354,0.030849374,0.05527723,0.000291538,0,0.520396185,0.167335415,0.008838219,0.004304029,0.02046907,0.030734293,0.484598329,0.008078685,3.84E-05,0.010249879,2,3,130343,"['RSA', 'Anti_Theft_Cover']","['RSA', 'Anti_Theft_Cover', 'PA']"
4wPKG,Second,4to7,Tier 2,89001,67981,0.097965191,0.001325828,0.10017865,0.020617746,0.051752228,0.000426961,0,0.404276356,0.239289446,0.00576398,0.003550522,0.032415366,0.026280604,0.404624667,0.008101033,0.000157302,0.0112583,2,3,89001,"['Anti_Theft_Cover', 'RSA']","['Anti_Theft_Cover', 'RSA', 'PA']"
4wPKG,Second,4to7,Tier 3,24795,17492,0.110223835,0.005323654,0.093244606,0.015970962,0.048033878,0.000362976,0,0.323331317,0.3348659,0.004436378,0.004315386,0.022585199,0.030167372,0.269570478,0.008308127,0.000322646,0.011453922,1,2,24795,['PA'],"['PA', 'RSA']"
4wPKG,Second,4to7,Tier 4,48526,36332,0.130713432,0.001442526,0.124180852,0.015373202,0.044862548,0.00041215,0,0.300642954,0.329040102,0.005090055,0.004677905,0.041441701,0.02697523,0.347051065,0.006965338,0.000267898,0.009850389,2,3,48526,"['Anti_Theft_Cover', 'PA']","['Anti_Theft_Cover', 'PA', 'RSA']"
4wPKG,Second,8to10,State,359,261,0,0,0.086350975,0.011142061,0,0,0,0.456824513,0.125348189,0.005571031,0.005571031,0,0,0.451253482,0.008356546,0,0.008356546,2,3,359,"['RSA', 'Anti_Theft_Cover']","['RSA', 'Anti_Theft_Cover', 'PA']"
4wPKG,Second,8to10,Tier 1,90977,66650,0.000714466,0.000109918,0.081328248,0.006045484,0.000263803,0,0,0.485133605,0.147982457,0.011640305,0.00386911,0.000549589,2.20E-05,0.385701881,0.002835882,0,0.003451422,2,3,90977,"['RSA', 'Anti_Theft_Cover']","['RSA', 'Anti_Theft_Cover', 'PA']"
4wPKG,Second,8to10,Tier 2,57265,40282,0.001187462,0.00097791,0.100235746,0.005134026,0.000314328,5.24E-05,0,0.407910591,0.213271632,0.009639396,0.00398149,0.000750895,5.24E-05,0.322360953,0.002200297,0.000104776,0.003021043,1,2,57265,['RSA'],"['RSA', 'Anti_Theft_Cover']"
4wPKG,Second,8to10,Tier 3,13208,8998,0.000757117,0.003331314,0.085478498,0.00401272,0.000227135,0.000151423,0,0.335327075,0.332525742,0.007495457,0.003558449,0.000302847,0,0.234706239,0.001817081,0,0.002649909,1,2,13208,['RSA'],"['RSA', 'PA']"
4wPKG,Second,8to10,Tier 4,24932,17222,0.001203273,0.000842291,0.126463982,0.003730146,0.000200545,0,0,0.327972084,0.29395957,0.00754051,0.003048291,0.000802182,8.02E-05,0.288424515,0.00312851,0.000200545,0.004131237,1,2,24932,['RSA'],"['RSA', 'PA']"
4wPKG,Second,>20,Tier 1,130,30,0.015384615,0,0.015384615,0,0,0,0,0.023076923,0.153846154,0.023076923,0,0,0.007692308,0.030769231,0,0,0,1,2,130,['PA'],"['PA', 'Anti_Theft_Cover']"
4wPKG,Second,>20,Tier 2,84,33,0,0,0.083333333,0.011904762,0,0,0,0,0.297619048,0.011904762,0,0,0,0.05952381,0,0,0,1,2,84,['PA'],"['PA', 'Anti_Theft_Cover']"
4wPKG,Second,>20,Tier 3,26,4,0,0,0,0,0,0,0,0,0.076923077,0,0,0,0,0.076923077,0,0,0,1,2,26,['PA'],"['PA', 'Anti_Theft_Cover']"
